inventory_id,relative_path,sha256,size_bytes,extension,detected_type,text_or_binary,tracked_status,ignored_status,symlink_target,classification,likely_role,review_level,audit_status,per_file_report,notes
F0440,test-suite/docs/ARCHITECTURE.md,4450716f9c6ff79d4f8a795438cb19c851cdf81cca9967e14212041a100add84,412,.md,Markdown,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Documentation,Documentation centered on 'Test-suite architecture — 0.7.11'.,Complete-content text/source review,Audited — complete,files/F0440__test-suite__docs__ARCHITECTURE.md.md,1 line(s) exceed 140 characters
F0441,test-suite/docs/ARCHITECTURE_MAP.md,80a50857c0d0d0da0f36a55b9f6f890dfc48d5207fe1d5d8401f46e2a15741d5,1958,.md,Markdown,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Documentation,Documentation centered on 'Test-suite architecture map — 0.7.11'.,Complete-content text/source review,Audited — complete,files/F0441__test-suite__docs__ARCHITECTURE_MAP.md.md,Trailing whitespace lines: 3 | 1 line(s) exceed 140 characters | Findings: REPO-001
F0442,test-suite/docs/ARCHITECTURE_MAP_ASCII.txt,9b6a765311addfb49f588f7b7b9b1d6f0fb2983fcd67077135b8c42d4134ec5e,3035,.txt,Plain text,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Documentation,Repository plain text asset.,Complete-content text/source review,Audited — complete,files/F0442__test-suite__docs__ARCHITECTURE_MAP_ASCII.txt.md,
F0443,test-suite/docs/COVERAGE_CONTRACT.md,ec9f63965b35fe1a00d5d5f94d77eab6dad6cc10a7c0fc794672dfcaeb58679e,1996,.md,Markdown,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Documentation,Documentation centered on 'Coverage and completeness contract'.,Complete-content text/source review,Audited — complete,files/F0443__test-suite__docs__COVERAGE_CONTRACT.md.md,
F0444,test-suite/docs/LOGGING.md,d40bc1bc6a88d916b082ea8a17d83199a62a307b6c319e9918e8cc5edd1b64c9,340,.md,Markdown,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Documentation,Documentation centered on 'Logging contract — 0.7.11'.,Complete-content text/source review,Audited — complete,files/F0444__test-suite__docs__LOGGING.md.md,1 line(s) exceed 140 characters
F0445,test-suite/docs/TEST_PLAN.md,b82f03c618fc8c5ebd520a99612ffce2ea1bb35fbb7689673b47c63c1b4ef99f,1288,.md,Markdown,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Documentation,Documentation centered on 'Comprehensive test plan — 0.7.11'.,Complete-content text/source review,Audited — complete,files/F0445__test-suite__docs__TEST_PLAN.md.md,1 line(s) exceed 140 characters
F0446,test-suite/examples/x86decomp-test.json,5cd31838533f866853e0730aa63ed36958b4d1dc92f8cfb3d5825da9c9d4204d,470,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test fixture/data,"Structured repository data with top-level keys: schema_version, toolkit_root, output_root, adapter_paths, install_root, python_executable, strict, interactive.",Complete-content text/source review,Audited — complete,files/F0446__test-suite__examples__x86decomp-test.json.md,
F0447,test-suite/pyproject.toml,64140fe2f874dffc14dfed8a811a2f9e3e7eb9f5d06358fff79260c27ef77ce3,1035,.toml,TOML,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Configuration or packaging,"Build metadata, package dependencies, entry points, and tool configuration.",Complete-content text/source review,Audited — complete,files/F0447__test-suite__pyproject.toml.md,Findings: LIC-001
F0448,test-suite/schemas/feature-catalog.schema.json,d6bc10903a5a2760c669b9fc5b1cec7990a0118de30318c2727f3934afe00daa,3653,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $id, $schema, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0448__test-suite__schemas__feature-catalog.schema.json.md,1 line(s) exceed 140 characters
F0449,test-suite/schemas/run-report.schema.json,9d2b3fcab807e52866a5b8e7bac9f7813e6d7e003d4de9f2f80d05e8798e93c6,1341,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0449__test-suite__schemas__run-report.schema.json.md,1 line(s) exceed 140 characters
F0450,test-suite/schemas/test-config.schema.json,c33b8ab58a509c7f688ff159d0cef5726a4909801d40fd4899c81c4626eda90d,1468,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0450__test-suite__schemas__test-config.schema.json.md,1 line(s) exceed 140 characters
F0451,test-suite/scripts/run-all.ps1,29211e8199239685346d666b03824714984db61c73526a8ebc8fb1bd461273cf,146,.ps1,PowerShell,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Repository powershell asset.,Complete-content text/source review,Audited — complete,files/F0451__test-suite__scripts__run-all.ps1.md,
F0452,test-suite/scripts/run-all.sh,b2ed622ebf3f48fd4735088604e027152df7d446d4283fc63235d81b5c0caef2,114,.sh,POSIX shell,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Repository posix shell asset.,Complete-content text/source review,Audited — complete,files/F0452__test-suite__scripts__run-all.sh.md,
F0453,test-suite/setup.cfg,1c473cbaee8da5fc46e7f0158794af5cea4414c34a3cf3f180c2001f5e38bd3e,38,.cfg,INI/configuration,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Configuration or packaging,Repository ini/configuration asset.,Complete-content text/source review,Audited — complete,files/F0453__test-suite__setup.cfg.md,Trailing whitespace lines: 2 | Findings: REPO-001
F0454,test-suite/src/x86decomp_testkit/__init__.py,fc0b90629b6ab9477e318b04008c3c5d68ec2cbdaef20e3e145984491b986de2,93,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Regression and integration test harness for x86decomp-toolkit.,Complete-content text/source review,Audited — complete,files/F0454__test-suite__src__x86decomp_testkit____init__.py.md,
F0455,test-suite/src/x86decomp_testkit/__main__.py,8049ea31e024fbdc10e22c425b395576481d340e58811ab6fdf39530896ffc98,147,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.__main__` module.,Complete-content text/source review,Audited — complete,files/F0455__test-suite__src__x86decomp_testkit____main__.py.md,Findings: DOC-001
F0456,test-suite/src/x86decomp_testkit/adapters/__init__.py,1ddce6290f1b4d3745c163a2473f72888548faf2af70e04f498a11882989df21,514,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.adapters` module.,Complete-content text/source review,Audited — complete,files/F0456__test-suite__src__x86decomp_testkit__adapters____init__.py.md,Findings: DOC-001
F0457,test-suite/src/x86decomp_testkit/adapters/capabilities.py,46260eb74c46f255182fadf73340d85557d7c786f629bf6be3306431b2d4d1b3,5650,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.adapters.capabilities` module.,Complete-content text/source review,Audited — complete,files/F0457__test-suite__src__x86decomp_testkit__adapters__capabilities.py.md,Findings: DOC-001
F0458,test-suite/src/x86decomp_testkit/adapters/catalog.py,3dd055cfb00c7853fd5f7f9209cd36f4b17e850eac0dbd8d7891829969db6f72,14660,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.adapters.catalog` module.,Complete-content text/source review,Audited — complete,files/F0458__test-suite__src__x86decomp_testkit__adapters__catalog.py.md,1 line(s) exceed 140 characters | Findings: DOC-001
F0459,test-suite/src/x86decomp_testkit/adapters/detection.py,966ac6aee9d047e4017a283b615897ca34c0a911ece00e9895a86a21f2872695,17069,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,"Detect installed external adapters (toolchains, Python packages, HTTP endpoints).",Complete-content text/source review,Audited — complete,files/F0459__test-suite__src__x86decomp_testkit__adapters__detection.py.md,2 line(s) exceed 140 characters
F0460,test-suite/src/x86decomp_testkit/adapters/download.py,3f8bf51211c07cb30bbc7eb1df12fede980bacdc2379a11bab155582bf84671d,6289,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.adapters.download` module.,Complete-content text/source review,Audited — complete,files/F0460__test-suite__src__x86decomp_testkit__adapters__download.py.md,Findings: DOC-001
F0461,test-suite/src/x86decomp_testkit/adapters/installation.py,e37f333a1d3f6c31ff46043cf4afd37fcb7f498d011526ebc6366fbc3d469836,18255,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.adapters.installation` module.,Complete-content text/source review,Audited — complete,files/F0461__test-suite__src__x86decomp_testkit__adapters__installation.py.md,2 line(s) exceed 140 characters | Findings: DOC-001
F0462,test-suite/src/x86decomp_testkit/cli.py,b786da8962b15c83b1c84efa4daa83a4eac62fd49369b240956db46c8fd36c89,6263,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.cli` module.,Complete-content text/source review,Audited — complete,files/F0462__test-suite__src__x86decomp_testkit__cli.py.md,1 line(s) exceed 140 characters | Findings: DOC-001
F0463,test-suite/src/x86decomp_testkit/config.py,89da2f134e851e4c23f58842500ad795c2b728444d9f3237dd5557e2efec2bd2,4444,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.config` module.,Complete-content text/source review,Audited — complete,files/F0463__test-suite__src__x86decomp_testkit__config.py.md,Findings: DOC-001
F0464,test-suite/src/x86decomp_testkit/coverage_audit.py,9d9e482f50fd97d31a0d554687727cbc4388be09d3c43989dbb5d6a9e1fa3d49,3806,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.coverage_audit` module.,Complete-content text/source review,Audited — complete,files/F0464__test-suite__src__x86decomp_testkit__coverage_audit.py.md,Findings: DOC-001
F0465,test-suite/src/x86decomp_testkit/data/feature_catalog.json,8b12c1c8ca690e8fbed68af99d92304d0c2c1298442434403e766c5660bff2c7,104504,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,"Structured repository data with top-level keys: adapters, all_function_symbols, canonical_groups, canonical_routes, cli_commands, coverage_contract, entry_points, ghidra_scripts.",Complete-content text/source review,Audited — complete,files/F0465__test-suite__src__x86decomp_testkit__data__feature_catalog.json.md,1 line(s) exceed 140 characters
F0466,test-suite/src/x86decomp_testkit/fixtures.py,81d8fbe31a4754053ad7160772253d3a133ce9935d0bde3eb3c1e8810f058815,5694,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.fixtures` module.,Complete-content text/source review,Audited — complete,files/F0466__test-suite__src__x86decomp_testkit__fixtures.py.md,Findings: DOC-001
F0467,test-suite/src/x86decomp_testkit/inventory.py,88623c4fb82e7ff06e9ea219f9c20a2bf1944bd983a784cf2144a68ca1ee5e4d,11628,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.inventory` module.,Complete-content text/source review,Audited — complete,files/F0467__test-suite__src__x86decomp_testkit__inventory.py.md,Findings: DOC-001
F0468,test-suite/src/x86decomp_testkit/junit.py,bbf1dc0a30048c97efc7cc682aa6d3b04c4864fdeb18175b5bfdc8529c17f8b2,1582,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Parse JUnit XML result files into aggregate counts and case name lists.,Complete-content text/source review,Audited — complete,files/F0468__test-suite__src__x86decomp_testkit__junit.py.md,
F0469,test-suite/src/x86decomp_testkit/live_adapters.py,13c8d54fcba7e5998ff4c1173744fcc265852ff99e70f15befc549f253fa1f4b,12521,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.live_adapters` module.,Complete-content text/source review,Audited — complete,files/F0469__test-suite__src__x86decomp_testkit__live_adapters.py.md,3 line(s) exceed 140 characters | Findings: DOC-001
F0470,test-suite/src/x86decomp_testkit/logging_utils.py,006d609f75cf7f56313a628e79e7d5de9ea938b338230b5de168cacc4f908cf3,3319,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.logging_utils` module.,Complete-content text/source review,Audited — complete,files/F0470__test-suite__src__x86decomp_testkit__logging_utils.py.md,Findings: DOC-001
F0471,test-suite/src/x86decomp_testkit/models.py,7e7165144706bae0c882c704eec1a727da6ffbc213825b2a2c4bd475007ee481,4650,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.models` module.,Complete-content text/source review,Audited — complete,files/F0471__test-suite__src__x86decomp_testkit__models.py.md,Findings: DOC-001
F0472,test-suite/src/x86decomp_testkit/orchestrator.py,5faea35289fbdb17b80c9df0b31079d42608c1e6e2a15176b8835904369bdc7e,4750,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.orchestrator` module.,Complete-content text/source review,Audited — complete,files/F0472__test-suite__src__x86decomp_testkit__orchestrator.py.md,Findings: DOC-001
F0473,test-suite/src/x86decomp_testkit/process.py,f39e5e1eeda9b0edea8fad4a56dfee816e90f7b29f6696000819a651cced3ea2,3608,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.process` module.,Complete-content text/source review,Audited — complete,files/F0473__test-suite__src__x86decomp_testkit__process.py.md,Findings: DOC-001
F0474,test-suite/src/x86decomp_testkit/reports.py,f1796aa89169b2077716f344265c9b0ff4dd29c85272a264a55f7a83b2af4d7d,6932,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.reports` module.,Complete-content text/source review,Audited — complete,files/F0474__test-suite__src__x86decomp_testkit__reports.py.md,3 line(s) exceed 140 characters | Findings: DOC-001
F0475,test-suite/src/x86decomp_testkit/self_tests/__init__.py,2fdabb54d9fb50db6ec807fffbfad75f6fb167b169a02c667b49d9097540e3a0,101,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.self_tests` module.,Complete-content text/source review,Audited — complete,files/F0475__test-suite__src__x86decomp_testkit__self_tests____init__.py.md,Findings: DOC-001
F0476,test-suite/src/x86decomp_testkit/self_tests/test_adapter_capabilities.py,aef940d89f5de3c9395b64b0d0f2b5af1c50ee923f8f81ccd3fa44d86ceca4cc,3662,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.self_tests.test_adapter_capabilities` module.,Complete-content text/source review,Audited — complete,files/F0476__test-suite__src__x86decomp_testkit__self_tests__test_adapter_capabilities.py.md,"Findings: DOC-001,TEST-001"
F0477,test-suite/src/x86decomp_testkit/self_tests/test_adapter_detection_resolution.py,0bbc8b61e7b6265c5388ece028a6306a8f0aa9df7fbf8f5253e135e9618c0000,5144,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.self_tests.test_adapter_detection_resolution` module.,Complete-content text/source review,Audited — complete,files/F0477__test-suite__src__x86decomp_testkit__self_tests__test_adapter_detection_resolution.py.md,"Findings: DOC-001,TEST-001"
F0478,test-suite/src/x86decomp_testkit/self_tests/test_archive_security.py,c9a85a238d72824ef8e346e340dc2607f0ce75d17c102e8d1fb5812973e6c60a,2869,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.self_tests.test_archive_security` module.,Complete-content text/source review,Audited — complete,files/F0478__test-suite__src__x86decomp_testkit__self_tests__test_archive_security.py.md,"Findings: DOC-001,TEST-001"
F0479,test-suite/src/x86decomp_testkit/self_tests/test_cli_and_installation.py,d0e12b263bb5c3653605a8dcc49f08622ead6b67ed2f04a3864c3cfdca11a169,2062,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.self_tests.test_cli_and_installation` module.,Complete-content text/source review,Audited — complete,files/F0479__test-suite__src__x86decomp_testkit__self_tests__test_cli_and_installation.py.md,"Findings: DOC-001,TEST-001"
F0480,test-suite/src/x86decomp_testkit/self_tests/test_config_models.py,f9e1bf8dc24dcb6262fa774d149f5ab28b7214146a6b86e2cfc544efe32f3f3e,2442,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.self_tests.test_config_models` module.,Complete-content text/source review,Audited — complete,files/F0480__test-suite__src__x86decomp_testkit__self_tests__test_config_models.py.md,"Findings: DOC-001,TEST-001"
F0481,test-suite/src/x86decomp_testkit/self_tests/test_inventory_reports_process.py,f8186d271848a6e4b44352ce1a858ee10cc1aaccd75c818c3ab7ad4ba5e3c13d,6073,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.self_tests.test_inventory_reports_process` module.,Complete-content text/source review,Audited — complete,files/F0481__test-suite__src__x86decomp_testkit__self_tests__test_inventory_reports_process.py.md,"2 line(s) exceed 140 characters | Findings: DOC-001,TEST-001"
F0482,test-suite/src/x86decomp_testkit/suites.py,cc67eed42b7882a1ca0155a880fab4576d6a7254d040e3ecec3993359c6f68b5,26593,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.suites` module.,Complete-content text/source review,Audited — complete,files/F0482__test-suite__src__x86decomp_testkit__suites.py.md,13 line(s) exceed 140 characters | Findings: DOC-001
F0483,test-suite/src/x86decomp_testkit/timeutil.py,6df8b1ab942b3c5544c0b6130be135cc4cee196c603a2c0a58c561735e609a72,336,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party verification-harness source,Provide the installed test-suite implementation for the `x86decomp_testkit.timeutil` module.,Complete-content text/source review,Audited — complete,files/F0483__test-suite__src__x86decomp_testkit__timeutil.py.md,Findings: DOC-001
F0484,test-suite/src/x86decomp_testkit/toolkit_tests/__init__.py,59233872c30dd4805dd978aca63924506145697eab953e5e5d741c6cd17bd96c,104,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.toolkit_tests` module.,Complete-content text/source review,Audited — complete,files/F0484__test-suite__src__x86decomp_testkit__toolkit_tests____init__.py.md,Findings: DOC-001
F0485,test-suite/src/x86decomp_testkit/toolkit_tests/test_public_api_contract.py,8d7ad6faad3c72d2c25f65b5e0ff3e110934a0b1b67a8a640556e270d4848c93,27667,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Packaged test code,Provide the installed test-suite implementation for the `x86decomp_testkit.toolkit_tests.test_public_api_contract` module.,Complete-content text/source review,Audited — complete,files/F0485__test-suite__src__x86decomp_testkit__toolkit_tests__test_public_api_contract.py.md,4 line(s) exceed 140 characters | Findings: DOC-001
F0486,test-suite/tests/test_adapter_capabilities.py,47dde51aa511486350597ec6a786e4be9ed9bc229b02e9cd8d12baff0874f133,4413,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0486__test-suite__tests__test_adapter_capabilities.py.md,"Trailing whitespace lines: 21,26,42,50,58,92,103 | Findings: TEST-001,REPO-001"
F0487,test-suite/tests/test_adapter_detection_resolution.py,7bd6c6fd94d35d1d0773bc1afd6d8b54e63cc8cafbfad512bed398b8f267cd1e,6070,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0487__test-suite__tests__test_adapter_detection_resolution.py.md,"Trailing whitespace lines: 20,30,39,52,65,80,92,113,134 | Findings: TEST-001,REPO-001"
F0488,test-suite/tests/test_architecture_maps.py,038c3d80e169d6e6a44f57bb71c5ff92dcd09f63a2e3b556c01e35238c88515b,4769,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0488__test-suite__tests__test_architecture_maps.py.md,"Trailing whitespace lines: 20,28,36,49,79,108 | Findings: REPO-001"
F0489,test-suite/tests/test_archive_security.py,14bc490ccfb85d8128b72f44afd3e949fed6c9c74b13dd9fff64ed2edcb80a65,3302,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0489__test-suite__tests__test_archive_security.py.md,"Trailing whitespace lines: 19,42,63,76 | Findings: TEST-001,REPO-001"
F0490,test-suite/tests/test_cli_and_installation.py,fd636ec4313e3bb50c3d38d6a32c4e6a6d64866ba87064cd37d4f6e92b5c06ba,2537,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0490__test-suite__tests__test_cli_and_installation.py.md,"Trailing whitespace lines: 20,33,42,54 | Findings: TEST-001,REPO-001"
F0491,test-suite/tests/test_config_models.py,2a0ea2ddce38b40acc27cad53bd77822186b8e70ebaee405796b758f683d2ed3,2793,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0491__test-suite__tests__test_config_models.py.md,"Trailing whitespace lines: 16,46,51 | Findings: TEST-001,REPO-001"
F0492,test-suite/tests/test_inventory_reports_process.py,4cc4d734640af3ef4816a0d5150d6152b8514f2ae80e4e0257aab9c74abbd3d6,6594,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0492__test-suite__tests__test_inventory_reports_process.py.md,"Trailing whitespace lines: 21,40,65,98,120 | 2 line(s) exceed 140 characters | Findings: TEST-001,REPO-001"
F0493,tests/assembly/conftest.py,f11e34a5e847aefbc29f1f353e27f8ec3c78e541e579caaa08f3a7fe89954bd7,279,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0493__tests__assembly__conftest.py.md,
F0494,tests/assembly/test_annotation_materialize.py,1a8f3455d0e399d189d4b3ede1357c4af54a482408643d8fba19f0f4dce55fc2,8432,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0494__tests__assembly__test_annotation_materialize.py.md,
F0495,tests/assembly/test_helpers_and_relocations.py,a5a50f7860b8f169441105450065e74a15361ed37c0e5900681b457f20914943,2487,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0495__tests__assembly__test_helpers_and_relocations.py.md,
F0496,tests/assembly/test_pipeline_cli_schemas.py,7e3b3f40f5a85f6a5c3591eb375fa5a045a24f5de688e143fcaf55fe13ea39e8,9179,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0496__tests__assembly__test_pipeline_cli_schemas.py.md,Findings: DOC-001
F0497,tests/governance/test_core.py,55141cbe8519f2a616967bf67cc86fcf18376fab304ffcbe78d1809deea66f05,9827,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0497__tests__governance__test_core.py.md,6 line(s) exceed 140 characters
F0498,tests/governance/test_governance_cli_schemas.py,cc3bf372d33b03ab7efdf043ec2bc7c5328bc623bcdab6b4223d18076161e424,3006,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0498__tests__governance__test_governance_cli_schemas.py.md,Findings: DOC-001
F0499,tests/governance/test_proof_plugin_worker.py,ff87b93f8e19d1df3cab931fba11d4c4a914ed39ae0fac0bbc9b77cd410a70b6,5059,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0499__tests__governance__test_proof_plugin_worker.py.md,3 line(s) exceed 140 characters | Findings: DOC-001
F0500,tests/governance/test_worker_thread_safety.py,ad66aedbfb57d99a66c017113d32f2498c9d0f6de644b55e7d51a7372a0ee36c,2819,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0500__tests__governance__test_worker_thread_safety.py.md,
F0501,tests/native/conftest.py,58bbe95bddee65423d1af35d6070a1953f050b8910f74c3c427a088de8eff92b,270,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0501__tests__native__conftest.py.md,
